"","Status","Paper.code","Paper.number","Screening.set","Extraction.set","Paper","Publication.year","Title","DOI","Species.latin","Family","Class","Phylum","Sex.exposed","Fertilisation.mode","Agricultural.importance","Lab.or.field","Animal.origin","Stressor.variation","Habitat","Country.of.origin","Continent.of.origin","Ocean.sea.of.origin","Exposure.duration","Life.stage.of.animal","Lowest.temp.below.10.C.","Constant.or.fluctuating.","Acclimated.","Effect.size.code","Experiment.code","Trait.category","Trait","Sex","Rearing.temperature","es","v","diff","reftemp","treattemp"
"50","Good","HUM40",2031,39,"18B","Borowiak-Sobkowiak, 2017",2017,"EFFECT OF TEMPERATURE ON THE BIOLOGICAL PARAMETERS OF APHIS CRACCIVORA (HEMIPTERA APHIDIDAE) ON ROBINIA PSEUDOACACIA","10.19263/REDIA-100.17.07","Apis craccivora","Apidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Juvenile","No","Constant","No","HUM40_2","HUM40B","Reproduction","Fecundity (Larvae produced per female)","Female",NA,-3.17691849911801,0.226160139375478,-15,25,10
"51","Good","HUM54",2039,39,"22B","Chen et al., 2015b",2015,"Temperature-and Relative Humidity-Dependent Life History Traits of Phenacoccus solenopsis (Hemiptera: Pseudococcidae) on Hibiscus rosa-sinensis (Malvales: Malvaceae","10.1093/ee/nvv085","Phenacoccus solenopsis","Pseudococcidae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","HUM54_1","HUM54A","Reproduction","Number of nymphs","Both sexes",NA,-7.58278003715387,0.387411263517513,-5,25,20
"52","Good","HUM54",2039,39,"22B","Chen et al., 2015b",2015,"Temperature-and Relative Humidity-Dependent Life History Traits of Phenacoccus solenopsis (Hemiptera: Pseudococcidae) on Hibiscus rosa-sinensis (Malvales: Malvaceae","10.1093/ee/nvv085","Phenacoccus solenopsis","Pseudococcidae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","HUM54_2","HUM54A","Longevity","Longevity in days","Female",NA,0.791359938741822,0.0437838603595036,-10,25,15
"53","Good","HUM55",2040,39,"24A","Cherif et al., 2019",2019,"Elucidating key biological parameters of Tuta absoluta on different host plants and under various temperature and relative humidity regimes","10.1127/entomologia/2019/0685","Tuta absoluta","Gelechiidae","Insecta","Arthropoda","Females only","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Juvenile","No","Fluctuating","Yes (>4 days)","HUM55_2","HUM55B","Longevity","Adult longevity in days","Both",NA,0.0594015093295926,0.183413527408575,-7,28,21
"54","Good","HUM55",2040,39,"24A","Cherif et al., 2019",2019,"Elucidating key biological parameters of Tuta absoluta on different host plants and under various temperature and relative humidity regimes","10.1127/entomologia/2019/0685","Tuta absoluta","Gelechiidae","Insecta","Arthropoda","Females only","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Juvenile","No","Fluctuating","Yes (>4 days)","HUM55_5","HUM55B","Reproduction","Eggs per female","Female",NA,-0.687476735842017,0.14502576432715,-7,28,21
"55","Good","HUM58",2043,39,"18A","Choudhary et al., 2019",2019,"Predicting the population growth potential of Bactrocera zonata (Saunders) (Diptera: Tephritidae) using temperature development growth models and their validation in fluctuating temperature condition","10.1007/s12600-019-00777-4","Bactrocera zonata","Tephritidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","HUM58_1","HUM58A","Longevity","Longevity (days)","Female",25,7.66462077589262,1.66866029095612,-10,25,15
"56","Good","HUM58",2043,39,"18A","Choudhary et al., 2019",2019,"Predicting the population growth potential of Bactrocera zonata (Saunders) (Diptera: Tephritidae) using temperature development growth models and their validation in fluctuating temperature condition","10.1007/s12600-019-00777-4","Bactrocera zonata","Tephritidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","HUM58_3","HUM58C","Reproduction","Eggs per female","Female",25,-12.873612601434,4.34324753529498,-10,25,15
"57","Good","HUM68",2050,39,"18A","Costa-Lima et al., 2010",2010,"Reproductive Activity and Survivorship of Liriomyza sativae (Diptera: Agromyzidae) at Different Temperatures and Relative Humidity Levels","10.1603/EN09209","Liriomyza sativae","Agromyzidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","HUM68_1","HUM68A","Longevity","Longevity (days)","Female",25,1.25518643714511,0.119693662399913,-7,25,18
"58","Good","HUM68",2050,39,"18A","Costa-Lima et al., 2010",2010,"Reproductive Activity and Survivorship of Liriomyza sativae (Diptera: Agromyzidae) at Different Temperatures and Relative Humidity Levels","10.1603/EN09209","Liriomyza sativae","Agromyzidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","HUM68_3","HUM68C","Reproduction","Number of eggs laid per female","Female",25,-0.375223572372061,0.101759909115796,-7,25,18
"59","Good","HUM7",2011,39,"17A","Aksit et al., 2007",2007,"Effect of temperature and photoperiod on development and fecundity of an acarophagous ladybird beetle, Stethorus gilvifrons","10.1007/BF02980698","Stethorus gilvifrons","Coccinellidae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Wild-caught","Experimental","Terrestrial","Turkey","Europe",NA,"More than 5 days","Mix","No","Constant","No","HUM7_1","HUM7A","Longevity","Longevity","Female",25,0.671740385438962,0.205188138383246,-5,25,20
"60","Good","HUM7",2011,39,"17A","Aksit et al., 2007",2007,"Effect of temperature and photoperiod on development and fecundity of an acarophagous ladybird beetle, Stethorus gilvifrons","10.1007/BF02980698","Stethorus gilvifrons","Coccinellidae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Wild-caught","Experimental","Terrestrial","Turkey","Europe",NA,"More than 5 days","Mix","No","Constant","No","HUM7_2","HUM7A","Longevity","Longevity","Female",25,0.681571647038128,0.181106486221202,-5,25,20
"61","Good","HUM7",2011,39,"17A","Aksit et al., 2007",2007,"Effect of temperature and photoperiod on development and fecundity of an acarophagous ladybird beetle, Stethorus gilvifrons","10.1007/BF02980698","Stethorus gilvifrons","Coccinellidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Wild-caught","Experimental","Terrestrial","Turkey","Europe",NA,"More than 5 days","Mix","No","Constant","No","HUM7_3","HUM7A","Reproduction","Total Fecundity","Female",25,-0.850706100660187,0.211675417532551,-5,25,20
"62","Good","HUM7",2011,39,"17A","Aksit et al., 2007",2007,"Effect of temperature and photoperiod on development and fecundity of an acarophagous ladybird beetle, Stethorus gilvifrons","10.1007/BF02980698","Stethorus gilvifrons","Coccinellidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Wild-caught","Experimental","Terrestrial","Turkey","Europe",NA,"More than 5 days","Mix","No","Constant","No","HUM7_4","HUM7A","Reproduction","Total Fecundity","Female",25,-0.569637045611451,0.178188704006341,-5,25,20
"63","Good","HUM71",2052,39,NA,"da Silva, 2002",2002,"Biology and thermal requirement of Tetranychus ludeni Zacher on cotton leaves","10.1590/S0100-204X2002000500001","Tetranychus ludeni","Tetranychidae","Arachnida","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"Yes","No","No","No","No","HUM71_1","HUM71_A","Longevity","longevity","Female",NA,0.200111055200437,0.100500555430168,-5,25,20
"64","Good","HUM71",2052,39,NA,"da Silva, 2002",2002,"Biology and thermal requirement of Tetranychus ludeni Zacher on cotton leaves","10.1590/S0100-204X2002000500001","Tetranychus ludeni","Tetranychidae","Arachnida","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"Yes","No","No","No","No","HUM71_2","HUM71_A","Reproduction","number of eggs","Female",NA,-0.071134437411234,0.100063251352323,-5,25,20
"65","Good","HUM77",2058,40,"18A","del Pino et al.",2020,"Age-Stage, Two-Sex Life Table of Chrysodeixis chalcites (Lepidoptera: Noctuidae) at Constant Temperatures on Semi-Synthetic Diet","10.1093/ee/nvaa050","Chrysodeixis chalcites","Noctuidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (multiple generations)","HUM77_1","HUM77A","Reproduction","Number of eggs deposited per female","Female",25,-2.47163420708996,0.225007400458839,-10,25,15
"66","Good","HUM77",2058,40,"18A","del Pino et al.",2020,"Age-Stage, Two-Sex Life Table of Chrysodeixis chalcites (Lepidoptera: Noctuidae) at Constant Temperatures on Semi-Synthetic Diet","10.1093/ee/nvaa050","Chrysodeixis chalcites","Noctuidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (multiple generations)","HUM77_2","HUM77B","Longevity","Longevity (days)","Female",25,3.71416327039683,0.345101668357397,-10,25,15
"67","Good","OSM125",2227,43,"19C","Hall & Burns",2001,"Effects of salinity and temperature on survival and reproduction of Boeckella hamata (Copepoda : Calanoida) from a periodically brackish lake","10.1093/plankt/23.1.97","Boeckella hamata","Centropagidae","Crustacea","Arthropoda","Both sexes","Internal","No","Lab","Wild-caught","Experimental","Aquatic","USA","North America",NA,"More than 5 days","Adult","No","Constant","No","OSM125_5","OSM125B","Reproduction","Fecundity (eggs per female per day)","Female",15,0,0,0,10,10
"68","Good","OSM149",2231,43,"2","Ismail et al.",2011,"Regulation of life history in the brackish cladoceran, Daphniopsis australis (Sergeev and Williams, 1985) by temperature and salinity","10.1093/plankt/fbq145","Daphniopsis australis","Daphniidae","Crustacea","Arthropoda","Parthenogenetic",NA,"No","Lab","Lab-reared","Experimental","Aquatic",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","OSM149_1","OSM149A","Longevity","Longevity","Hermaphrodite",21,0.724260104833408,0.085245526994533,-6,22,16
"69","Good","OSM149",2231,43,"2","Ismail et al.",2011,"Regulation of life history in the brackish cladoceran, Daphniopsis australis (Sergeev and Williams, 1985) by temperature and salinity","10.1093/plankt/fbq145","Daphniopsis australis","Daphniidae","Crustacea","Arthropoda","Parthenogenetic",NA,"No","Lab","Lab-reared","Experimental","Aquatic",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","OSM149_3","OSM149A","Reproduction","Offspring number","Hermaphrodite",21,0.0184258159423851,0.0800033951069314,-6,22,16
"70","Good","OSM151",2232,43,"23","Jarrold et al.",2019,"Life-history trade-offs and limitations associated with phenotypic adaptation under future ocean warming and elevated salinity","10.1098/rstb.2018.0428","Ophryotrocha labronica","Dorvilleidae","Polychaeta","Annelida","Both sexes","External","No","Lab","Lab-reared","Experimental","Aquatic",NA,NA,NA,"More than 5 days","from egg","No","Constant","Yes (multiple generations)","OSM151_1","OSM151_A","Reproduction","number of eggs","Female",27,0,0,0,27,27
"71","Good","OSM151",2232,43,"23","Jarrold et al.",2019,"Life-history trade-offs and limitations associated with phenotypic adaptation under future ocean warming and elevated salinity","10.1098/rstb.2018.0428","Ophryotrocha labronica","Dorvilleidae","Polychaeta","Annelida","Both sexes","External","No","Lab","Lab-reared","Experimental","Aquatic",NA,NA,NA,"More than 5 days","from egg","No","Constant","Yes (multiple generations)","OSM151_2","OSM151_A","Longevity","lifespan in days","Female",27,0,0,0,27,27
"72","Good","OSM151",2232,43,"23","Jarrold et al.",2019,"Life-history trade-offs and limitations associated with phenotypic adaptation under future ocean warming and elevated salinity","10.1098/rstb.2018.0428","Ophryotrocha labronica","Dorvilleidae","Polychaeta","Annelida","Both sexes","External","No","Lab","Lab-reared","Experimental","Aquatic",NA,NA,NA,"More than 5 days","from juvenile","No","Constant","Yes (multiple generations)","OSM151_3","OSM151_B","Reproduction","number of eggs","Female",27,0,0,0,27,27
"73","Good","OSM151",2232,43,"23","Jarrold et al.",2019,"Life-history trade-offs and limitations associated with phenotypic adaptation under future ocean warming and elevated salinity","10.1098/rstb.2018.0428","Ophryotrocha labronica","Dorvilleidae","Polychaeta","Annelida","Both sexes","External","No","Lab","Lab-reared","Experimental","Aquatic",NA,NA,NA,"More than 5 days","from juvenile","No","Constant","Yes (multiple generations)","OSM151_4","OSM151_B","Longevity","lifespan in days","Female",27,0,0,0,27,27
"74","Good","OSM205",2241,43,"20C","Medina et al.",2007,"Effects of temperature and salinity on prereproductive life span and reproductive traits of two species of Artemia (Branchiopoda, Anostraca) from Argentina: Artemia franciscana and A-persimilis","10.1007/s10750-006-0361-3","Artemia fransiscana","Artemiidae","Crustacea","Arthropoda","Both sexes","Internal","No","Lab","Wild-caught","Experimental","Aquatic","Argentina","South America",NA,"More than 5 days","Mix","No","Constant","No","OSM205_1","OSM205_A","Survival","survival rate (%)","Female",NA,-134.616522847464,70.6445011285822,-16,28,12
"75","Good","OSM205",2241,43,"20C","Medina et al.",2007,"Effects of temperature and salinity on prereproductive life span and reproductive traits of two species of Artemia (Branchiopoda, Anostraca) from Argentina: Artemia franciscana and A-persimilis","10.1007/s10750-006-0361-3","Artemia persimilis","Artemiidae","Crustacea","Arthropoda","Both sexes","Internal","No","Lab","Wild-caught","Experimental","Aquatic","Argentina","South America",NA,"More than 5 days","Mix","No","Constant","No","OSM205_2","OSM205_B","Survival","survival rate (%)","Female",NA,-109.510644806577,46.7581295821767,-16,28,12
"76","Good","OSM205",2241,43,"20C","Medina et al.",2007,"Effects of temperature and salinity on prereproductive life span and reproductive traits of two species of Artemia (Branchiopoda, Anostraca) from Argentina: Artemia franciscana and A-persimilis","10.1007/s10750-006-0361-3","Artemia fransiscana","Artemiidae","Crustacea","Arthropoda","Both sexes","Internal","No","Lab","Wild-caught","Experimental","Aquatic","Argentina","South America",NA,"More than 5 days","Mix","No","Constant","No","OSM205_3","OSM205_A","Reproduction","Offspring per female","Female",NA,-115.900660163096,52.3716622092373,-16,28,12
"77","Good","OSM205",2241,43,"20C","Medina et al.",2007,"Effects of temperature and salinity on prereproductive life span and reproductive traits of two species of Artemia (Branchiopoda, Anostraca) from Argentina: Artemia franciscana and A-persimilis","10.1007/s10750-006-0361-3","Artemia persimilis","Artemiidae","Crustacea","Arthropoda","Both sexes","Internal","No","Lab","Wild-caught","Experimental","Aquatic","Argentina","South America",NA,"More than 5 days","Mix","No","Constant","No","OSM205_4","OSM205_B","Reproduction","Offspring per female","Female",NA,-22.2458646648668,1.94866694696384,-16,28,12
"78","Good","OSM34",2211,43,"19C","Beyrend-Dur et al.",2011,"Demographic parameters of adults of Pseudodiaptomus annandalei (Copepoda: Calanoida): Temperature-salinity and generation effects","10.1016/j.jembe.2011.04.012","Pseudodiaptomus annandalei","Pseudodiaptomidae","Crustacea","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Aquatic",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","OSM34_1","OSM34A","Longevity","Longevity (DAYS)","Both sexes",25,3.0666107775235,0.186587159056106,-7,25,18
"79","Good","OSM34",2211,43,"19C","Beyrend-Dur et al.",2011,"Demographic parameters of adults of Pseudodiaptomus annandalei (Copepoda: Calanoida): Temperature-salinity and generation effects","10.1016/j.jembe.2011.04.012","Pseudodiaptomus annandalei","Pseudodiaptomidae","Crustacea","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Aquatic",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","OSM34_2","OSM34B","Reproduction","Net reproductive rate","Female",25,-1.28765575771295,0.0878101060974406,-7,25,18
"80","Good","PH197",2280,44,"C","Weisse et al.",2013,"Multiple environmental stressors confine the ecological niche of the rotifer Cephalodella acidophila","10.1111/fwb.12104","Cephalodella acidophila","Notommatidae","Monogononta","Rotifera","Parthenogenetic",NA,"No","Lab","Lab-reared","Experimental","Aquatic",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (> 4 days)","PH197_1","PH197_A","Reproduction","fecundity","Female",NA,0.105341786742554,0.0834489259586887,-15,25,10
"81","Good","PH197",2280,44,"C","Weisse et al.",2013,"Multiple environmental stressors confine the ecological niche of the rotifer Cephalodella acidophila","10.1111/fwb.12104","Cephalodella acidophila","Notommatidae","Monogononta","Rotifera","Parthenogenetic",NA,"No","Lab","Lab-reared","Experimental","Aquatic",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (> 4 days)","PH197_2","PH197_A","Longevity","longevity (days)","Female",NA,0.305748867697197,0.0843071080218554,-15,25,10
"82","Good","TEMP1001",880,16,"8A","Kim, T.et al.",2013,"Age- and temperature-dependent oviposition model of Neoseiulus californicus (McGregor) (Acari: Phytoseiidae) with Tetranychus urticae as prey","10.1111/j.1439-0418.2012.01734.x","Neoseiulus californicus","Phytoseiidae","Arachnida","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP1001_1","TEMP1001A","Longevity","days","Female",24,0.473812167533482,0.0759656218200937,-8,24,16
"83","Good","TEMP1001",880,16,"8A","Kim, T.et al.",2013,"Age- and temperature-dependent oviposition model of Neoseiulus californicus (McGregor) (Acari: Phytoseiidae) with Tetranychus urticae as prey","10.1111/j.1439-0418.2012.01734.x","Neoseiulus californicus","Phytoseiidae","Arachnida","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP1001_2","TEMP1001A","Reproduction","total eggs per female","Female",24,-1.29749444820521,0.089229202483917,-8,24,16
"84","Good","TEMP101",175,2,"2A","Ashamo, M. O.; Odeyemi, O. O.",2001,"Effect of rearing temperature on the fecundity and development of Euzopherodes vapidella Mann (Lepidoptera : Pyralidae), a pest of stored yam","10.1016/S0022-474X(00)00026-6","Euzopherodes vapidella","Pyralidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP101_1","TEMP101A","Reproduction","Number of eggs","Female",30,-3.93903550225627,0.293950008600441,-9,29,20
