"","Status","Paper.code","Paper.number","Screening.set","Extraction.set","Paper","Publication.year","Title","DOI","Species.latin","Family","Class","Phylum","Sex.exposed","Fertilisation.mode","Agricultural.importance","Lab.or.field","Animal.origin","Stressor.variation","Habitat","Country.of.origin","Continent.of.origin","Ocean.sea.of.origin","Exposure.duration","Life.stage.of.animal","Lowest.temp.below.10.C.","Constant.or.fluctuating.","Acclimated.","Experiment.code","Sex","Rearing.temperature","diff","reftemp","treattemp","warm.cool","es_reproduction","v_reproduction","es_longevtiy","v_longevtiy"
"57","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_A","Male",NA,-8,26,18,"Cool",NA,NA,-2.680790039,0.041881359
"58","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_B","Female",NA,-8,26,18,"Cool",-1.97626056,0.031891512,NA,NA
"59","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_B","Female",NA,-8,26,18,"Cool",NA,NA,-4.34183344,0.077397768
"60","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_B","Male",NA,-8,26,18,"Cool",NA,NA,-5.941932764,0.127498933
"61","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_C","Female",NA,-8,26,18,"Cool",-2.079373577,0.033164784,NA,NA
"62","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_C","Female",NA,-8,26,18,"Cool",NA,NA,-3.297386114,0.053104596
"63","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_C","Male",NA,-8,26,18,"Cool",NA,NA,-4.294053601,0.076141448
"64","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_A","Female",NA,-4,26,22,"Cool",-2.517697903,0.039299938,NA,NA
"65","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_A","Female",NA,-4,26,22,"Cool",NA,NA,0.24312764,0.020179977
"66","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_A","Male",NA,-4,26,22,"Cool",NA,NA,-1.170634557,0.024172452
"67","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_B","Female",NA,-4,26,22,"Cool",0.361685203,0.0203983,NA,NA
"68","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_B","Female",NA,-4,26,22,"Cool",NA,NA,-0.653179984,0.021299016
"69","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_B","Male",NA,-4,26,22,"Cool",NA,NA,-0.447812174,0.020610577
"70","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_C","Female",NA,-4,26,22,"Cool",-3.964219787,0.067848038,NA,NA
"71","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_C","Female",NA,-4,26,22,"Cool",NA,NA,-2.437127558,0.038084446
"72","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_C","Male",NA,-4,26,22,"Cool",NA,NA,-3.427099854,0.055760386
"73","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_A","Female",NA,2,26,28,"Warm",-2.509050339,0.039167587,NA,NA
"74","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_A","Female",NA,2,26,28,"Warm",NA,NA,-1.56770634,0.027483041
"75","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_A","Male",NA,2,26,28,"Warm",NA,NA,-7.381637664,0.18590296
"76","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_B","Female",NA,2,26,28,"Warm",-0.078176489,0.020018608,NA,NA
"77","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_B","Female",NA,2,26,28,"Warm",NA,NA,-4.225433728,0.07436148
"78","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_B","Male",NA,2,26,28,"Warm",NA,NA,-3.31197514,0.053398182
"79","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_C","Female",NA,2,26,28,"Warm",0.649621793,0.021284902,NA,NA
"80","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_C","Female",NA,2,26,28,"Warm",NA,NA,-2.575459377,0.040195662
"81","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_C","Male",NA,2,26,28,"Warm",NA,NA,-6.556899966,0.150901855
"82","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_A","Female",NA,6,26,32,"Warm",-2.619488099,0.040892074,NA,NA
"83","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_A","Female",NA,6,26,32,"Warm",NA,NA,-1.617496156,0.027965906
"84","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_A","Male",NA,6,26,32,"Warm",NA,NA,-7.188986816,0.177356273
"85","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_B","Female",NA,6,26,32,"Warm",-1.656899728,0.028358746,NA,NA
"86","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_B","Female",NA,6,26,32,"Warm",NA,NA,-3.257519192,0.052308936
"87","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_B","Male",NA,6,26,32,"Warm",NA,NA,-5.839067163,0.123809148
"88","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_C","Female",NA,6,26,32,"Warm",-3.601166888,0.059485276,NA,NA
"89","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_C","Female",NA,6,26,32,"Warm",NA,NA,-5.31465922,0.106000214
"90","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_C","Male",NA,6,26,32,"Warm",NA,NA,-10.43805373,0.351732287
"91","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_A","Female",NA,8,26,34,"Warm",-2.386333566,0.037338479,NA,NA
"92","Good","TEMP192",235,3,NA,"Beserra et al",2009,"Effects of temperature on life cicle, thermal exigency and number of generations per year estimation of Aedes aegypti (Diptera, Culicidae","10.1590/S0073-47212009000200004","Aedes aegypti","Culicidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Both","Brazil","South America",NA,"More than 5 days","Adult","No","constant","no","TEMP192_A","Female",NA,8,26,34,"Warm",NA,NA,-1.565823025,0.027465073
