"","Status","Paper.code","Paper.number","Screening.set","Extraction.set","Paper","Publication.year","Title","DOI","Species.latin","Family","Class","Phylum","Sex.exposed","Fertilisation.mode","Agricultural.importance","Lab.or.field","Animal.origin","Stressor.variation","Habitat","Country.of.origin","Continent.of.origin","Ocean.sea.of.origin","Exposure.duration","Life.stage.of.animal","Lowest.temp.below.10.C.","Constant.or.fluctuating.","Acclimated.","Effect.size.code","Experiment.code","Trait.category","Trait","Sex","Rearing.temperature","es","v","diff","reftemp","treattemp","gtest","warm.cool"
"1974","Good","TEMP1150",1018,19,"11","Liao, H. J.et al.",2014,"Heat shock suppresses mating and sperm transfer in the rice leaf folder Cnaphalocrocis medinalis","10.1017/S0007485314000212","Cnaphalocrocis medinalis","Crambidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Both","No","TEMP1150_3","TEMP1150A","Longevity","Longevity (days)","Both",25,-1.3712978353066,0.0897064680337789,13,27,40,13.6907216510673,"Warm"
"1975","Good","TEMP1150",1018,19,"11","Liao, H. J.et al.",2014,"Heat shock suppresses mating and sperm transfer in the rice leaf folder Cnaphalocrocis medinalis","10.1017/S0007485314000212","Cnaphalocrocis medinalis","Crambidae","Insecta","Arthropoda","female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Both","No","TEMP1150_4","TEMP1150B","Reproduction","fecundity (number of eggs per female)","Female",25,0.180634689834342,0.0662847659449517,12,27,39,9.87020649209265,"Warm"
"1976","Good","TEMP1150",1018,19,"11","Liao, H. J.et al.",2014,"Heat shock suppresses mating and sperm transfer in the rice leaf folder Cnaphalocrocis medinalis","10.1017/S0007485314000212","Cnaphalocrocis medinalis","Crambidae","Insecta","Arthropoda","male","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Both","No","TEMP1150_5","TEMP1150B","Reproduction","fecundity (number of eggs per female)","Female",25,0.201930717449554,0.0723273813087293,12,27,39,9.33081952590576,"Warm"
"1977","Good","TEMP1150",1018,19,"11","Liao, H. J.et al.",2014,"Heat shock suppresses mating and sperm transfer in the rice leaf folder Cnaphalocrocis medinalis","10.1017/S0007485314000212","Cnaphalocrocis medinalis","Crambidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Both","No","TEMP1150_6","TEMP1150B","Reproduction","fecundity (number of eggs per female)","Female",25,0.526600416230148,0.0600902863298933,12,27,39,15.05502567865,"Warm"
"1978","Good","TEMP1151",1019,19,"10A","Liao, Q. J.et al.",2017,"Temperature-dependent development and reproduction of rice leaffolder, Marasmia exigua (Lepidoptera: Pyralidae)","10.1371/journal.pone.0187972","Marasmia exigua","Crambidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1151_1","TEMP1151A","Longevity","Longevity","Female",26,-0.806167411373247,0.0655560238549684,2,25,27,14.1253204885434,"Warm"
"1979","Good","TEMP1151",1019,19,"10A","Liao, Q. J.et al.",2017,"Temperature-dependent development and reproduction of rice leaffolder, Marasmia exigua (Lepidoptera: Pyralidae)","10.1371/journal.pone.0187972","Marasmia exigua","Crambidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1151_3","TEMP1151A","Reproduction","Eggs per female","Female",26,0.0653900376347945,0.0608775453177339,2,25,27,6.6855707203781,"Warm"
"1980","Good","TEMP1165",1033,19,"C","Liu, J. P.et al.",2021,"Impact of Temperature on Survival Rate, Fecundity, and Feeding Behavior of Two Aphids, Aphis gossypii and Acyrthosiphon gossypii, When Reared on Cotton","10.3390/insects12060565","Aphis gossypii","Aphididae","Insecta","Arthropoda","Parthenogenetic","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP1156_2","TEMP1165_A","Longevity","Longevity","Female",29,-4.80779776561042,0.0825346576075764,6,29,35,15.1155974361384,"Warm"
"1981","Good","TEMP1165",1033,19,"C","Liu, J. P.et al.",2021,"Impact of Temperature on Survival Rate, Fecundity, and Feeding Behavior of Two Aphids, Aphis gossypii and Acyrthosiphon gossypii, When Reared on Cotton","10.3390/insects12060565","Acyrthosiphon gossypii","Aphididae","Insecta","Arthropoda","Parthenogenetic","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP1156_3","TEMP1165_B","Reproduction","total fecundity","Female",29,-10.0472948394059,0.293103136256617,6,29,35,3.72345561331853,"Warm"
"1982","Good","TEMP1165",1033,19,"C","Liu, J. P.et al.",2021,"Impact of Temperature on Survival Rate, Fecundity, and Feeding Behavior of Two Aphids, Aphis gossypii and Acyrthosiphon gossypii, When Reared on Cotton","10.3390/insects12060565","Acyrthosiphon gossypii","Aphididae","Insecta","Arthropoda","Parthenogenetic","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP1156_4","TEMP1165_B","Longevity","longevity","Female",29,-8.95973265768732,0.237179333664564,6,29,35,25.0729564383463,"Warm"
"1983","Good","TEMP1157",1025,19,"C","Lin, J.et al.",2020,"Quantification and Impact of Cold Storage and Heat Exposure on Mass Rearing Program of Bactrocera dorsalis (Diptera:Tephritidae) Genetic Sexing Strain","10.3390/insects11110821","Bactrocera dorsalis","Tephritidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Pupae","No","Constant","No","TEMP1157_1","TEMP1157_A","Reproduction","Fecundity","Female",25,0,0,0,19,19,21.7010526305906,"Reference"
"1984","Good","TEMP1157",1025,19,"C","Lin, J.et al.",2020,"Quantification and Impact of Cold Storage and Heat Exposure on Mass Rearing Program of Bactrocera dorsalis (Diptera:Tephritidae) Genetic Sexing Strain","10.3390/insects11110821","Bactrocera dorsalis","Tephritidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Pupae","No","Constant","No","TEMP1157_2","TEMP1157_A","Reproduction","Fecundity","Female",25,0,0,0,19,19,8.33049599994279,"Reference"
"1986","Good","TEMP1157",1025,19,"C","Lin, J.et al.",2020,"Quantification and Impact of Cold Storage and Heat Exposure on Mass Rearing Program of Bactrocera dorsalis (Diptera:Tephritidae) Genetic Sexing Strain","10.3390/insects11110821","Bactrocera dorsalis","Tephritidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"Less than 24 hrs","Adult","No","Constant","No","TEMP1157_4","TEMP1157_B","Reproduction","Fecundity","Female",25,1.59538886733601,0.0166407583896596,12,25,37,32.3580052959053,"Warm"
"1987","Good","TEMP1157",1025,19,"C","Lin, J.et al.",2020,"Quantification and Impact of Cold Storage and Heat Exposure on Mass Rearing Program of Bactrocera dorsalis (Diptera:Tephritidae) Genetic Sexing Strain","10.3390/insects11110821","Bactrocera dorsalis","Tephritidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"Less than 24 hrs","Adult","No","Constant","No","TEMP1157_5","TEMP1157_B","Survival","Survival %","Both sexes",25,-1.63195334084062,0.0168971292480397,12,25,37,63.7544448558411,"Warm"
"1988","Good","TEMP1158",1026,19,"10A","Lin, M.-Y. m. d.",2013,"Temperature-dependent life history of Oligonychus mangiferus (Acari: Tetranychidae) on Mangifera indica","10.1007/s10493-013-9716-4","Oligonychus mangiferus","Tetranychidae","Arachnida","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1158_1","TEMP1158A","Longevity","Longevity","Female",28,1.38075010731614,0.050754634633452,-4,29,25,14.7449738912449,"Cool"
"1989","Good","TEMP1158",1026,19,"10A","Lin, M.-Y. m. d.",2013,"Temperature-dependent life history of Oligonychus mangiferus (Acari: Tetranychidae) on Mangifera indica","10.1007/s10493-013-9716-4","Oligonychus mangiferus","Tetranychidae","Arachnida","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1158_3","TEMP1158A","Reproduction","Total eggs per female","Female",28,0.37491274703953,0.0433348392932806,-4,29,25,11.7219332787339,"Cool"
"1990","Good","TEMP1161",1029,19,"C","LINTS, F.; LINTS, C.",1971,"INFLUENCE OF PREIMAGINAL ENVIRONMENT ON FECUNDITY AND AGING IN DROSOPHILA-MELANOGASTER HYBRIDS .2. PREIMAGINAL TEMPERATURE","10.1016/0531-5565(71)90021-0","Drosophila melanogaster","Drosophilidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","mix","No","Constant","No","TEMP1161_1","TEMP1161_A","Reproduction","Total fecundity","Female",25,-1.84633316189715,0.142611826809014,-3,25,22,59.7562416760274,"Cool"
"1991","Good","TEMP1161",1029,19,"C","LINTS, F.; LINTS, C.",1971,"INFLUENCE OF PREIMAGINAL ENVIRONMENT ON FECUNDITY AND AGING IN DROSOPHILA-MELANOGASTER HYBRIDS .2. PREIMAGINAL TEMPERATURE","10.1016/0531-5565(71)90021-0","Drosophila melanogaster","Drosophilidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","mix","No","Constant","No","TEMP1161_2","TEMP1161_A","Longevity","Longevity","Female",25,0,0.1,-3,25,22,80.9769473333257,"Cool"
"1992","Good","TEMP1161",1029,19,"C","LINTS, F.; LINTS, C.",1971,"INFLUENCE OF PREIMAGINAL ENVIRONMENT ON FECUNDITY AND AGING IN DROSOPHILA-MELANOGASTER HYBRIDS .2. PREIMAGINAL TEMPERATURE","10.1016/0531-5565(71)90021-0","Drosophila melanogaster","Drosophilidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","mix","No","Constant","No","TEMP1161_3","TEMP1161_B","Reproduction","Total fecundity","Female",25,-2.23922141217693,0.162676406659396,-3,25,22,57.5362520526262,"Cool"
"1993","Good","TEMP1161",1029,19,"C","LINTS, F.; LINTS, C.",1971,"INFLUENCE OF PREIMAGINAL ENVIRONMENT ON FECUNDITY AND AGING IN DROSOPHILA-MELANOGASTER HYBRIDS .2. PREIMAGINAL TEMPERATURE","10.1016/0531-5565(71)90021-0","Drosophila melanogaster","Drosophilidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","mix","No","Constant","No","TEMP1161_4","TEMP1161_B","Longevity","Longevity","Female",25,0.77952674264574,0.107595774281248,-3,25,22,73.8170927123218,"Cool"
"1994","Good","TEMP1165",1033,19,"C","Liu, J. P.et al.",2021,"Impact of Temperature on Survival Rate, Fecundity, and Feeding Behavior of Two Aphids, Aphis gossypii and Acyrthosiphon gossypii, When Reared on Cotton","10.3390/insects12060565","Aphis gossypii","Aphididae","Insecta","Arthropoda","Parthenogenetic","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP1165_1","TEMP1165_A","Reproduction","total fecundity","Female",29,-7.51759890359906,0.172892680507887,6,29,35,6.64881076981147,"Warm"
"1995","Good","TEMP1168",1036,19,"C","Liu, T.; Yue, B. m. j.",2001,"Comparison of some life history parameters between alate and apterous forms of turnip aphid (Homoptera : Aphididae) on cabbage under constant temperatures","10.2307/3496173","Lipaphis erysimi","Aphididae","Insecta","Arthropoda","Parthenogenetic","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1168_1","TEMP1168_A","Reproduction","Fecundity","Female",NA,0,0,0,25,25,10.6336088155273,"Reference"
"1996","Good","TEMP1168",1036,19,"C","Liu, T.; Yue, B. m. j.",2001,"Comparison of some life history parameters between alate and apterous forms of turnip aphid (Homoptera : Aphididae) on cabbage under constant temperatures","10.2307/3496173","Lipaphis erysimi","Aphididae","Insecta","Arthropoda","Parthenogenetic","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1168_2","TEMP1168_A","Longevity","longevity (days)","Female",NA,0,0,0,25,25,16.0480841460773,"Reference"
"1997","Good","TEMP1168",1036,19,"C","Liu, T.; Yue, B. m. j.",2001,"Comparison of some life history parameters between alate and apterous forms of turnip aphid (Homoptera : Aphididae) on cabbage under constant temperatures","10.2307/3496173","Lipaphis erysimi","Aphididae","Insecta","Arthropoda","Parthenogenetic","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1168_3","TEMP1168_B","Reproduction","fecundity","Female",NA,0,0,0,25,25,21.7137885987293,"Reference"
"1998","Good","TEMP1168",1036,19,"C","Liu, T.; Yue, B. m. j.",2001,"Comparison of some life history parameters between alate and apterous forms of turnip aphid (Homoptera : Aphididae) on cabbage under constant temperatures","10.2307/3496173","Lipaphis erysimi","Aphididae","Insecta","Arthropoda","Parthenogenetic","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1168_4","TEMP1168_B","Longevity","longevity (days)","Female",NA,0,0,0,25,25,13.4265734257572,"Reference"
"2009","Good","TEMP1173",1040,19,"10A","Liu, Y.-Y.et al. (b)",2018,"Demography and Mass Rearing of the Medicinal Blister Beetle Epicauta impressicornis (Pic) (Coleoptera: Meloidae) at Different Temperatures","10.1093/jee/toy197","Epicauta impressicornis","Meloidae","Insecta","Arthropoda","Female","Internal","Other","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1173_1","TEMP1173A","Longevity","Total lifespan (days)","Female",28,0,0,0,27,27,40.1789992379211,"Reference"
"2010","Good","TEMP1173",1040,19,"10A","Liu, Y.-Y.et al. (b)",2018,"Demography and Mass Rearing of the Medicinal Blister Beetle Epicauta impressicornis (Pic) (Coleoptera: Meloidae) at Different Temperatures","10.1093/jee/toy197","Epicauta impressicornis","Meloidae","Insecta","Arthropoda","Both sexes","Internal","Other","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1173_3","TEMP1173A","Reproduction","Eggs per female","Female",28,0,0,0,27,27,22.5216602662533,"Reference"
"2011","Good","TEMP1177",1044,19,"11","Lombaert, E.et al.",2008,"Phenotypic variation in invasive and biocontrol populations of the harlequin ladybird, Harmonia axyridis","10.1007/s10526-007-9131-z","Harmonia axyridis","Coccinellidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1177_1","TEMP1177A","Reproduction","total fecundity (number eggs, six weeks of adulthood)","Female",20,0.611397441843954,0.0697817235991111,12,18,30,5.66942148789877,"Warm"
"2012","Good","TEMP1177",1044,19,"11","Lombaert, E.et al.",2008,"Phenotypic variation in invasive and biocontrol populations of the harlequin ladybird, Harmonia axyridis","10.1007/s10526-007-9131-z","Harmonia axyridis","Coccinellidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1177_2","TEMP1177A","Longevity","starving adult survival (days)","Both",20,-2.7812174373156,0.131126420280236,12,18,30,22.9722013587601,"Warm"
"2013","Good","TEMP1177",1044,19,"11","Lombaert, E.et al.",2008,"Phenotypic variation in invasive and biocontrol populations of the harlequin ladybird, Harmonia axyridis","10.1007/s10526-007-9131-z","Harmonia axyridis","Coccinellidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1177_3","TEMP1177B","Reproduction","total fecundity (number eggs, six weeks of adulthood)","Female",20,0.695155722928254,0.0706936789926659,12,18,30,6.58865284170789,"Warm"
"2014","Good","TEMP1177",1044,19,"11","Lombaert, E.et al.",2008,"Phenotypic variation in invasive and biocontrol populations of the harlequin ladybird, Harmonia axyridis","10.1007/s10526-007-9131-z","Harmonia axyridis","Coccinellidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1177_4","TEMP1177B","Longevity","starving adult survival (days)","Both",20,-2.93875750317025,0.138635797186995,12,18,30,24.7392937709724,"Warm"
"2015","Good","TEMP1177",1044,19,"11","Lombaert, E.et al.",2008,"Phenotypic variation in invasive and biocontrol populations of the harlequin ladybird, Harmonia axyridis","10.1007/s10526-007-9131-z","Harmonia axyridis","Coccinellidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1177_5","TEMP1177C","Reproduction","total fecundity (number eggs, six weeks of adulthood)","Female",20,0.158379508730489,0.0668757005732143,12,18,30,6.6308606416642,"Warm"
"2016","Good","TEMP1177",1044,19,"11","Lombaert, E.et al.",2008,"Phenotypic variation in invasive and biocontrol populations of the harlequin ladybird, Harmonia axyridis","10.1007/s10526-007-9131-z","Harmonia axyridis","Coccinellidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1177_6","TEMP1177C","Longevity","starving adult survival (days)","Both",20,-3.32985597101662,0.159066173230958,12,18,30,22.2653643938752,"Warm"
"2017","Good","TEMP1177",1044,19,"11","Lombaert, E.et al.",2008,"Phenotypic variation in invasive and biocontrol populations of the harlequin ladybird, Harmonia axyridis","10.1007/s10526-007-9131-z","Harmonia axyridis","Coccinellidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1177_7","TEMP1177D","Reproduction","total fecundity (number eggs, six weeks of adulthood)","Female",20,0.211164482105689,0.0670382536541914,12,18,30,6.21965359431248,"Warm"
"2018","Good","TEMP1177",1044,19,"11","Lombaert, E.et al.",2008,"Phenotypic variation in invasive and biocontrol populations of the harlequin ladybird, Harmonia axyridis","10.1007/s10526-007-9131-z","Harmonia axyridis","Coccinellidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1177_8","TEMP1177D","Longevity","starving adult survival (days)","Both",20,-3.59843547033479,0.174572815284697,12,18,30,26.3493112944798,"Warm"
